prod_id,qty,discount,user_id,member_flag,txn_id,start_txn_time,date_start_txn,time_start_txn
c8d436,1,20,1194,t,55471c,02-03-2021 02:47,02-03-2021,02:47
2a2353,1,20,1371,t,55471c,02-03-2021 02:47,02-03-2021,02:47
b9a74d,2,20,1426,t,55471c,02-03-2021 02:47,02-03-2021,02:47
2feb6b,3,20,108,t,55471c,02-03-2021 02:47,02-03-2021,02:47
e83aa3,5,3,735,t,dbfb63,06-02-2021 08:28,06-02-2021,08:28
e31d39,4,3,1476,t,dbfb63,06-02-2021 08:28,06-02-2021,08:28
d5e9a6,5,3,22,t,dbfb63,06-02-2021 08:28,06-02-2021,08:28
9ec847,2,3,1398,t,dbfb63,06-02-2021 08:28,06-02-2021,08:28
5d267b,2,3,17,t,dbfb63,06-02-2021 08:28,06-02-2021,08:28
2a2353,1,3,316,t,dbfb63,06-02-2021 08:28,06-02-2021,08:28
f084eb,3,3,40,t,dbfb63,06-02-2021 08:28,06-02-2021,08:28
b9a74d,1,3,1333,t,dbfb63,06-02-2021 08:28,06-02-2021,08:28
2feb6b,5,3,699,t,dbfb63,06-02-2021 08:28,06-02-2021,08:28
e31d39,5,12,244,t,5fdd21,24-02-2021 08:35,24-02-2021,08:35
d5e9a6,2,12,1647,t,5fdd21,24-02-2021 08:35,24-02-2021,08:35
c8d436,1,12,1779,t,5fdd21,24-02-2021 08:35,24-02-2021,08:35
b9a74d,1,12,292,t,5fdd21,24-02-2021 08:35,24-02-2021,08:35
2feb6b,5,12,87,t,5fdd21,24-02-2021 08:35,24-02-2021,08:35
72f5d4,4,18,534,t,be08f8,22-02-2021 21:41,22-02-2021,21:41
f084eb,1,18,1565,t,be08f8,22-02-2021 21:41,22-02-2021,21:41
2feb6b,5,18,1138,t,be08f8,22-02-2021 21:41,22-02-2021,21:41
c4a632,2,14,466,f,04b57a,16-02-2021 12:50,16-02-2021,12:50
c8d436,1,14,690,f,04b57a,16-02-2021 12:50,16-02-2021,12:50
f084eb,5,14,141,f,04b57a,16-02-2021 12:50,16-02-2021,12:50
2feb6b,3,14,1177,f,04b57a,16-02-2021 12:50,16-02-2021,12:50
72f5d4,3,14,1672,t,cb613e,04-02-2021 09:54,04-02-2021,09:54
c8d436,4,14,265,t,cb613e,04-02-2021 09:54,04-02-2021,09:54
2a2353,5,14,219,t,cb613e,04-02-2021 09:54,04-02-2021,09:54
f084eb,4,14,998,t,cb613e,04-02-2021 09:54,04-02-2021,09:54
2feb6b,4,14,1375,t,cb613e,04-02-2021 09:54,04-02-2021,09:54
c4a632,2,22,786,f,422df8,07-01-2021 22:15,07-01-2021,22:15
e83aa3,2,22,969,f,422df8,07-01-2021 22:15,07-01-2021,22:15
d5e9a6,1,22,528,f,422df8,07-01-2021 22:15,07-01-2021,22:15
72f5d4,1,22,1624,f,422df8,07-01-2021 22:15,07-01-2021,22:15
c8d436,4,22,888,f,422df8,07-01-2021 22:15,07-01-2021,22:15
f084eb,4,22,1673,f,422df8,07-01-2021 22:15,07-01-2021,22:15
b9a74d,1,22,1052,f,422df8,07-01-2021 22:15,07-01-2021,22:15
c4a632,3,11,866,f,7b0bad,30-03-2021 07:32,30-03-2021,07:32
c8d436,3,11,531,f,7b0bad,30-03-2021 07:32,30-03-2021,07:32
2feb6b,1,11,507,f,7b0bad,30-03-2021 07:32,30-03-2021,07:32
e83aa3,2,4,931,f,d28ce9,28-01-2021 23:11,28-01-2021,23:11
d5e9a6,1,4,259,f,d28ce9,28-01-2021 23:11,28-01-2021,23:11
72f5d4,4,4,533,f,d28ce9,28-01-2021 23:11,28-01-2021,23:11
9ec847,3,4,945,f,d28ce9,28-01-2021 23:11,28-01-2021,23:11
5d267b,2,4,336,f,d28ce9,28-01-2021 23:11,28-01-2021,23:11
2a2353,5,4,1479,f,d28ce9,28-01-2021 23:11,28-01-2021,23:11
f084eb,3,4,925,f,d28ce9,28-01-2021 23:11,28-01-2021,23:11
b9a74d,5,4,1320,f,d28ce9,28-01-2021 23:11,28-01-2021,23:11
c4a632,1,22,640,t,96dee0,03-01-2021 17:23,03-01-2021,17:23
e83aa3,5,22,587,t,96dee0,03-01-2021 17:23,03-01-2021,17:23
e31d39,5,22,1253,t,96dee0,03-01-2021 17:23,03-01-2021,17:23
d5e9a6,1,22,181,t,96dee0,03-01-2021 17:23,03-01-2021,17:23
72f5d4,5,22,1693,t,96dee0,03-01-2021 17:23,03-01-2021,17:23
2a2353,3,22,1076,t,96dee0,03-01-2021 17:23,03-01-2021,17:23
f084eb,4,22,821,t,96dee0,03-01-2021 17:23,03-01-2021,17:23
e31d39,2,10,658,t,f12303,28-02-2021 22:39,28-02-2021,22:39
d5e9a6,3,10,1745,t,f12303,28-02-2021 22:39,28-02-2021,22:39
72f5d4,4,10,699,t,f12303,28-02-2021 22:39,28-02-2021,22:39
c8d436,4,10,877,t,f12303,28-02-2021 22:39,28-02-2021,22:39
2a2353,2,10,516,t,f12303,28-02-2021 22:39,28-02-2021,22:39
f084eb,4,10,1182,t,f12303,28-02-2021 22:39,28-02-2021,22:39
b9a74d,2,10,128,t,f12303,28-02-2021 22:39,28-02-2021,22:39
2feb6b,5,10,949,t,f12303,28-02-2021 22:39,28-02-2021,22:39
e83aa3,3,22,706,f,b7ac80,08-01-2021 21:28,08-01-2021,21:28
c8d436,1,22,1045,f,b7ac80,08-01-2021 21:28,08-01-2021,21:28
2feb6b,1,22,1271,f,b7ac80,08-01-2021 21:28,08-01-2021,21:28
c4a632,1,13,297,t,b074e1,27-01-2021 18:36,27-01-2021,18:36
e83aa3,2,13,903,t,b074e1,27-01-2021 18:36,27-01-2021,18:36
d5e9a6,2,13,1400,t,b074e1,27-01-2021 18:36,27-01-2021,18:36
72f5d4,3,13,23,t,b074e1,27-01-2021 18:36,27-01-2021,18:36
5d267b,1,13,1661,t,b074e1,27-01-2021 18:36,27-01-2021,18:36
c8d436,4,13,1745,t,b074e1,27-01-2021 18:36,27-01-2021,18:36
2a2353,2,13,1345,t,b074e1,27-01-2021 18:36,27-01-2021,18:36
b9a74d,1,13,1694,t,b074e1,27-01-2021 18:36,27-01-2021,18:36
c4a632,4,15,29,t,69ddba,06-03-2021 11:10,06-03-2021,11:10
e31d39,1,15,1276,t,69ddba,06-03-2021 11:10,06-03-2021,11:10
72f5d4,2,15,923,t,69ddba,06-03-2021 11:10,06-03-2021,11:10
2a2353,2,15,355,t,69ddba,06-03-2021 11:10,06-03-2021,11:10
f084eb,3,15,390,t,69ddba,06-03-2021 11:10,06-03-2021,11:10
b9a74d,5,15,787,t,69ddba,06-03-2021 11:10,06-03-2021,11:10
2feb6b,4,15,1048,t,69ddba,06-03-2021 11:10,06-03-2021,11:10
72f5d4,5,24,1621,t,53b16f,14-02-2021 17:46,14-02-2021,17:46
9ec847,1,24,293,t,53b16f,14-02-2021 17:46,14-02-2021,17:46
c8d436,5,24,444,t,53b16f,14-02-2021 17:46,14-02-2021,17:46
d5e9a6,2,18,1572,t,e52968,14-03-2021 04:09,14-03-2021,04:09
72f5d4,4,18,766,t,e52968,14-03-2021 04:09,14-03-2021,04:09
9ec847,4,18,822,t,e52968,14-03-2021 04:09,14-03-2021,04:09
5d267b,4,18,1373,t,e52968,14-03-2021 04:09,14-03-2021,04:09
f084eb,3,18,1047,t,e52968,14-03-2021 04:09,14-03-2021,04:09
b9a74d,3,18,485,t,e52968,14-03-2021 04:09,14-03-2021,04:09
c4a632,1,15,926,f,28b787,20-01-2021 19:27,20-01-2021,19:27
d5e9a6,4,15,1080,f,28b787,20-01-2021 19:27,20-01-2021,19:27
72f5d4,3,15,1259,f,28b787,20-01-2021 19:27,20-01-2021,19:27
c8d436,4,15,171,f,28b787,20-01-2021 19:27,20-01-2021,19:27
f084eb,1,15,283,f,28b787,20-01-2021 19:27,20-01-2021,19:27
e83aa3,1,1,684,t,3ad7e6,09-02-2021 21:47,09-02-2021,21:47
d5e9a6,1,1,915,t,3ad7e6,09-02-2021 21:47,09-02-2021,21:47
5d267b,5,1,1771,t,3ad7e6,09-02-2021 21:47,09-02-2021,21:47
2feb6b,1,1,1062,t,3ad7e6,09-02-2021 21:47,09-02-2021,21:47
e83aa3,3,18,1562,f,f6f4e2,18-01-2021 18:50,18-01-2021,18:50
d5e9a6,5,18,1689,f,f6f4e2,18-01-2021 18:50,18-01-2021,18:50
72f5d4,4,18,590,f,f6f4e2,18-01-2021 18:50,18-01-2021,18:50
9ec847,4,18,926,f,f6f4e2,18-01-2021 18:50,18-01-2021,18:50
b9a74d,3,18,902,f,f6f4e2,18-01-2021 18:50,18-01-2021,18:50
e83aa3,2,19,1515,f,f0e910,27-01-2021 11:13,27-01-2021,11:13
e31d39,2,19,297,f,f0e910,27-01-2021 11:13,27-01-2021,11:13
d5e9a6,5,19,1324,f,f0e910,27-01-2021 11:13,27-01-2021,11:13
9ec847,1,19,1727,f,f0e910,27-01-2021 11:13,27-01-2021,11:13
5d267b,5,19,75,f,f0e910,27-01-2021 11:13,27-01-2021,11:13
c8d436,1,19,226,f,f0e910,27-01-2021 11:13,27-01-2021,11:13
2a2353,5,19,950,f,f0e910,27-01-2021 11:13,27-01-2021,11:13
e83aa3,2,6,795,t,aa3180,05-03-2021 16:46,05-03-2021,16:46
e31d39,3,6,318,t,aa3180,05-03-2021 16:46,05-03-2021,16:46
d5e9a6,5,6,1325,t,aa3180,05-03-2021 16:46,05-03-2021,16:46
9ec847,5,6,247,t,aa3180,05-03-2021 16:46,05-03-2021,16:46
5d267b,3,6,326,t,aa3180,05-03-2021 16:46,05-03-2021,16:46
f084eb,3,6,424,t,aa3180,05-03-2021 16:46,05-03-2021,16:46
e83aa3,2,7,663,t,17b093,16-02-2021 17:10,16-02-2021,17:10
e31d39,1,7,178,t,17b093,16-02-2021 17:10,16-02-2021,17:10
d5e9a6,5,7,1720,t,17b093,16-02-2021 17:10,16-02-2021,17:10
72f5d4,5,7,789,t,17b093,16-02-2021 17:10,16-02-2021,17:10
9ec847,4,7,605,t,17b093,16-02-2021 17:10,16-02-2021,17:10
2a2353,5,7,1381,t,17b093,16-02-2021 17:10,16-02-2021,17:10
e83aa3,4,11,347,f,0e207b,11-01-2021 11:29,11-01-2021,11:29
d5e9a6,1,11,566,f,0e207b,11-01-2021 11:29,11-01-2021,11:29
72f5d4,4,11,1284,f,0e207b,11-01-2021 11:29,11-01-2021,11:29
9ec847,4,11,1254,f,0e207b,11-01-2021 11:29,11-01-2021,11:29
5d267b,3,11,36,f,0e207b,11-01-2021 11:29,11-01-2021,11:29
c8d436,4,11,654,f,0e207b,11-01-2021 11:29,11-01-2021,11:29
e83aa3,4,21,572,t,ce23c0,08-02-2021 19:50,08-02-2021,19:50
e31d39,5,21,844,t,ce23c0,08-02-2021 19:50,08-02-2021,19:50
72f5d4,4,21,968,t,ce23c0,08-02-2021 19:50,08-02-2021,19:50
c8d436,3,21,1205,t,ce23c0,08-02-2021 19:50,08-02-2021,19:50
2a2353,4,21,1662,t,ce23c0,08-02-2021 19:50,08-02-2021,19:50
f084eb,2,21,602,t,ce23c0,08-02-2021 19:50,08-02-2021,19:50
b9a74d,4,21,744,t,ce23c0,08-02-2021 19:50,08-02-2021,19:50
2feb6b,2,21,721,t,ce23c0,08-02-2021 19:50,08-02-2021,19:50
c4a632,5,15,452,t,d7eb27,24-03-2021 23:31,24-03-2021,23:31
72f5d4,3,15,1237,t,d7eb27,24-03-2021 23:31,24-03-2021,23:31
5d267b,2,15,365,t,d7eb27,24-03-2021 23:31,24-03-2021,23:31
c8d436,4,15,722,t,d7eb27,24-03-2021 23:31,24-03-2021,23:31
2a2353,4,15,1383,t,d7eb27,24-03-2021 23:31,24-03-2021,23:31
f084eb,1,15,929,t,d7eb27,24-03-2021 23:31,24-03-2021,23:31
2feb6b,5,15,541,t,d7eb27,24-03-2021 23:31,24-03-2021,23:31
c4a632,1,5,377,t,0ec275,10-02-2021 21:23,10-02-2021,21:23
e83aa3,5,5,917,t,0ec275,10-02-2021 21:23,10-02-2021,21:23
d5e9a6,2,5,440,t,0ec275,10-02-2021 21:23,10-02-2021,21:23
72f5d4,2,5,1590,t,0ec275,10-02-2021 21:23,10-02-2021,21:23
9ec847,4,5,955,t,0ec275,10-02-2021 21:23,10-02-2021,21:23
c8d436,4,5,562,t,0ec275,10-02-2021 21:23,10-02-2021,21:23
c4a632,2,6,497,f,baf34b,28-01-2021 09:29,28-01-2021,09:29
e83aa3,5,6,839,f,baf34b,28-01-2021 09:29,28-01-2021,09:29
d5e9a6,4,6,1164,f,baf34b,28-01-2021 09:29,28-01-2021,09:29
72f5d4,2,6,122,f,baf34b,28-01-2021 09:29,28-01-2021,09:29
2feb6b,5,6,53,f,baf34b,28-01-2021 09:29,28-01-2021,09:29
c4a632,2,13,941,t,003c6d,09-01-2021 17:56,09-01-2021,17:56
d5e9a6,3,13,224,t,003c6d,09-01-2021 17:56,09-01-2021,17:56
72f5d4,3,13,406,t,003c6d,09-01-2021 17:56,09-01-2021,17:56
9ec847,2,13,790,t,003c6d,09-01-2021 17:56,09-01-2021,17:56
f084eb,3,13,417,t,003c6d,09-01-2021 17:56,09-01-2021,17:56
b9a74d,1,13,1177,t,003c6d,09-01-2021 17:56,09-01-2021,17:56
2feb6b,3,13,30,t,003c6d,09-01-2021 17:56,09-01-2021,17:56
c4a632,5,15,488,t,8a5247,24-02-2021 22:41,24-02-2021,22:41
e83aa3,5,15,1403,t,8a5247,24-02-2021 22:41,24-02-2021,22:41
e31d39,2,15,1002,t,8a5247,24-02-2021 22:41,24-02-2021,22:41
9ec847,4,15,1586,t,8a5247,24-02-2021 22:41,24-02-2021,22:41
c8d436,3,15,1303,t,8a5247,24-02-2021 22:41,24-02-2021,22:41
2a2353,1,15,970,t,8a5247,24-02-2021 22:41,24-02-2021,22:41
b9a74d,4,15,1597,t,8a5247,24-02-2021 22:41,24-02-2021,22:41
2feb6b,5,15,738,t,8a5247,24-02-2021 22:41,24-02-2021,22:41
e83aa3,3,5,992,t,ca0845,12-01-2021 05:59,12-01-2021,05:59
d5e9a6,4,5,92,t,ca0845,12-01-2021 05:59,12-01-2021,05:59
72f5d4,5,5,584,t,ca0845,12-01-2021 05:59,12-01-2021,05:59
9ec847,2,5,790,t,ca0845,12-01-2021 05:59,12-01-2021,05:59
5d267b,4,5,1520,t,ca0845,12-01-2021 05:59,12-01-2021,05:59
2a2353,4,5,165,t,ca0845,12-01-2021 05:59,12-01-2021,05:59
c4a632,2,24,1675,f,9f6235,28-03-2021 18:28,28-03-2021,18:28
72f5d4,2,24,877,f,9f6235,28-03-2021 18:28,28-03-2021,18:28
5d267b,4,24,1038,f,9f6235,28-03-2021 18:28,28-03-2021,18:28
c8d436,4,24,821,f,9f6235,28-03-2021 18:28,28-03-2021,18:28
2a2353,2,24,1404,f,9f6235,28-03-2021 18:28,28-03-2021,18:28
2feb6b,2,24,1522,f,9f6235,28-03-2021 18:28,28-03-2021,18:28
c4a632,3,17,371,t,245416,04-02-2021 16:55,04-02-2021,16:55
e83aa3,3,17,168,t,245416,04-02-2021 16:55,04-02-2021,16:55
5d267b,3,17,311,t,245416,04-02-2021 16:55,04-02-2021,16:55
c8d436,3,17,1457,t,245416,04-02-2021 16:55,04-02-2021,16:55
b9a74d,5,17,1439,t,245416,04-02-2021 16:55,04-02-2021,16:55
2feb6b,2,17,1013,t,245416,04-02-2021 16:55,04-02-2021,16:55
c4a632,1,21,784,f,8e8aa7,24-03-2021 16:42,24-03-2021,16:42
e83aa3,4,21,1766,f,8e8aa7,24-03-2021 16:42,24-03-2021,16:42
e31d39,2,21,1193,f,8e8aa7,24-03-2021 16:42,24-03-2021,16:42
d5e9a6,1,21,1125,f,8e8aa7,24-03-2021 16:42,24-03-2021,16:42
9ec847,4,21,35,f,8e8aa7,24-03-2021 16:42,24-03-2021,16:42
2a2353,3,21,1433,f,8e8aa7,24-03-2021 16:42,24-03-2021,16:42
f084eb,2,21,1351,f,8e8aa7,24-03-2021 16:42,24-03-2021,16:42
c4a632,4,17,505,f,0e7e24,18-01-2021 14:15,18-01-2021,14:15
e31d39,5,17,1750,f,0e7e24,18-01-2021 14:15,18-01-2021,14:15
d5e9a6,2,17,1627,f,0e7e24,18-01-2021 14:15,18-01-2021,14:15
9ec847,2,17,765,f,0e7e24,18-01-2021 14:15,18-01-2021,14:15
5d267b,2,17,1094,f,0e7e24,18-01-2021 14:15,18-01-2021,14:15
c8d436,1,17,1289,f,0e7e24,18-01-2021 14:15,18-01-2021,14:15
f084eb,1,17,1713,f,0e7e24,18-01-2021 14:15,18-01-2021,14:15
e31d39,3,9,554,f,8106cf,28-01-2021 17:48,28-01-2021,17:48
5d267b,2,9,221,f,8106cf,28-01-2021 17:48,28-01-2021,17:48
c8d436,5,9,1749,f,8106cf,28-01-2021 17:48,28-01-2021,17:48
2a2353,4,9,791,f,8106cf,28-01-2021 17:48,28-01-2021,17:48
f084eb,2,9,1649,f,8106cf,28-01-2021 17:48,28-01-2021,17:48
b9a74d,4,9,440,f,8106cf,28-01-2021 17:48,28-01-2021,17:48
e83aa3,5,24,695,t,b5793c,21-03-2021 18:10,21-03-2021,18:10
72f5d4,5,24,1501,t,b5793c,21-03-2021 18:10,21-03-2021,18:10
5d267b,2,24,652,t,b5793c,21-03-2021 18:10,21-03-2021,18:10
c8d436,1,24,1730,t,b5793c,21-03-2021 18:10,21-03-2021,18:10
b9a74d,5,24,433,t,b5793c,21-03-2021 18:10,21-03-2021,18:10
2feb6b,1,24,263,t,b5793c,21-03-2021 18:10,21-03-2021,18:10
e83aa3,4,18,253,f,59e48d,23-03-2021 22:19,23-03-2021,22:19
e31d39,4,18,729,f,59e48d,23-03-2021 22:19,23-03-2021,22:19
d5e9a6,3,18,710,f,59e48d,23-03-2021 22:19,23-03-2021,22:19
9ec847,5,18,583,f,59e48d,23-03-2021 22:19,23-03-2021,22:19
5d267b,5,18,1667,f,59e48d,23-03-2021 22:19,23-03-2021,22:19
c4a632,4,24,1583,t,94ddd1,18-01-2021 14:12,18-01-2021,14:12
e83aa3,5,24,215,t,94ddd1,18-01-2021 14:12,18-01-2021,14:12
9ec847,3,24,1499,t,94ddd1,18-01-2021 14:12,18-01-2021,14:12
c8d436,3,24,462,t,94ddd1,18-01-2021 14:12,18-01-2021,14:12
f084eb,5,24,415,t,94ddd1,18-01-2021 14:12,18-01-2021,14:12
b9a74d,4,24,1227,t,94ddd1,18-01-2021 14:12,18-01-2021,14:12
e83aa3,2,23,207,t,2d2bab,21-03-2021 12:04,21-03-2021,12:04
e31d39,2,23,917,t,2d2bab,21-03-2021 12:04,21-03-2021,12:04
d5e9a6,2,23,702,t,2d2bab,21-03-2021 12:04,21-03-2021,12:04
9ec847,3,23,553,t,2d2bab,21-03-2021 12:04,21-03-2021,12:04
5d267b,3,23,912,t,2d2bab,21-03-2021 12:04,21-03-2021,12:04
c8d436,4,23,1484,t,2d2bab,21-03-2021 12:04,21-03-2021,12:04
2feb6b,3,23,738,t,2d2bab,21-03-2021 12:04,21-03-2021,12:04
c4a632,1,8,846,t,f6e3ae,28-02-2021 22:48,28-02-2021,22:48
d5e9a6,4,8,61,t,f6e3ae,28-02-2021 22:48,28-02-2021,22:48
5d267b,3,8,1713,t,f6e3ae,28-02-2021 22:48,28-02-2021,22:48
2a2353,4,8,119,t,f6e3ae,28-02-2021 22:48,28-02-2021,22:48
f084eb,3,8,1588,t,f6e3ae,28-02-2021 22:48,28-02-2021,22:48
c4a632,5,17,1103,t,be5436,02-03-2021 01:38,02-03-2021,01:38
e31d39,1,17,1109,t,be5436,02-03-2021 01:38,02-03-2021,01:38
9ec847,4,17,1230,t,be5436,02-03-2021 01:38,02-03-2021,01:38
5d267b,4,17,1707,t,be5436,02-03-2021 01:38,02-03-2021,01:38
c8d436,4,17,1703,t,be5436,02-03-2021 01:38,02-03-2021,01:38
c4a632,4,16,150,t,e92159,11-03-2021 16:29,11-03-2021,16:29
e83aa3,5,16,1695,t,e92159,11-03-2021 16:29,11-03-2021,16:29
d5e9a6,5,16,1340,t,e92159,11-03-2021 16:29,11-03-2021,16:29
72f5d4,4,16,1426,t,e92159,11-03-2021 16:29,11-03-2021,16:29
5d267b,4,16,716,t,e92159,11-03-2021 16:29,11-03-2021,16:29
f084eb,5,16,824,t,e92159,11-03-2021 16:29,11-03-2021,16:29
c4a632,3,13,608,t,94fd68,11-03-2021 21:16,11-03-2021,21:16
d5e9a6,3,13,301,t,94fd68,11-03-2021 21:16,11-03-2021,21:16
72f5d4,2,13,1235,t,94fd68,11-03-2021 21:16,11-03-2021,21:16
9ec847,1,13,1076,t,94fd68,11-03-2021 21:16,11-03-2021,21:16
5d267b,1,13,1253,t,94fd68,11-03-2021 21:16,11-03-2021,21:16
c8d436,4,13,768,t,94fd68,11-03-2021 21:16,11-03-2021,21:16
2feb6b,5,13,1660,t,94fd68,11-03-2021 21:16,11-03-2021,21:16
c4a632,2,24,248,f,f5aab2,01-02-2021 08:23,01-02-2021,08:23
e31d39,5,24,735,f,f5aab2,01-02-2021 08:23,01-02-2021,08:23
f084eb,1,24,651,f,f5aab2,01-02-2021 08:23,01-02-2021,08:23
2feb6b,3,24,1338,f,f5aab2,01-02-2021 08:23,01-02-2021,08:23
e83aa3,1,7,194,f,105607,14-01-2021 08:17,14-01-2021,08:17
d5e9a6,1,7,23,f,105607,14-01-2021 08:17,14-01-2021,08:17
72f5d4,4,7,274,f,105607,14-01-2021 08:17,14-01-2021,08:17
2feb6b,3,7,1084,f,105607,14-01-2021 08:17,14-01-2021,08:17
5d267b,2,1,1727,t,31c3fa,02-02-2021 08:00,02-02-2021,08:00
c8d436,1,1,593,t,31c3fa,02-02-2021 08:00,02-02-2021,08:00
2a2353,5,1,85,t,31c3fa,02-02-2021 08:00,02-02-2021,08:00
b9a74d,3,1,1255,t,31c3fa,02-02-2021 08:00,02-02-2021,08:00
2feb6b,4,1,1591,t,31c3fa,02-02-2021 08:00,02-02-2021,08:00
e83aa3,2,7,561,t,31be65,09-03-2021 08:16,09-03-2021,08:16
e31d39,1,7,1209,t,31be65,09-03-2021 08:16,09-03-2021,08:16
d5e9a6,5,7,806,t,31be65,09-03-2021 08:16,09-03-2021,08:16
9ec847,3,7,1555,t,31be65,09-03-2021 08:16,09-03-2021,08:16
5d267b,4,7,152,t,31be65,09-03-2021 08:16,09-03-2021,08:16
b9a74d,1,7,983,t,31be65,09-03-2021 08:16,09-03-2021,08:16
2feb6b,3,7,1697,t,31be65,09-03-2021 08:16,09-03-2021,08:16
e83aa3,5,1,661,t,7b3ffb,07-01-2021 21:10,07-01-2021,21:10
72f5d4,5,1,1661,t,7b3ffb,07-01-2021 21:10,07-01-2021,21:10
9ec847,2,1,689,t,7b3ffb,07-01-2021 21:10,07-01-2021,21:10
5d267b,4,1,787,t,7b3ffb,07-01-2021 21:10,07-01-2021,21:10
b9a74d,5,1,450,t,7b3ffb,07-01-2021 21:10,07-01-2021,21:10
c4a632,5,17,532,f,c3aa96,16-02-2021 16:30,16-02-2021,16:30
e83aa3,2,17,1398,f,c3aa96,16-02-2021 16:30,16-02-2021,16:30
d5e9a6,5,17,129,f,c3aa96,16-02-2021 16:30,16-02-2021,16:30
72f5d4,5,17,1382,f,c3aa96,16-02-2021 16:30,16-02-2021,16:30
9ec847,3,17,13,f,c3aa96,16-02-2021 16:30,16-02-2021,16:30
2a2353,3,17,1451,f,c3aa96,16-02-2021 16:30,16-02-2021,16:30
f084eb,4,17,313,f,c3aa96,16-02-2021 16:30,16-02-2021,16:30
5d267b,4,17,121,t,1aadb8,30-01-2021 07:17,30-01-2021,07:17
f084eb,4,17,587,t,1aadb8,30-01-2021 07:17,30-01-2021,07:17
2feb6b,3,17,1137,t,1aadb8,30-01-2021 07:17,30-01-2021,07:17
c4a632,2,6,1661,f,8e8149,26-03-2021 14:35,26-03-2021,14:35
e31d39,5,6,180,f,8e8149,26-03-2021 14:35,26-03-2021,14:35
9ec847,4,6,568,f,8e8149,26-03-2021 14:35,26-03-2021,14:35
5d267b,5,6,138,f,8e8149,26-03-2021 14:35,26-03-2021,14:35
c8d436,3,6,1755,f,8e8149,26-03-2021 14:35,26-03-2021,14:35
2a2353,1,6,1265,f,8e8149,26-03-2021 14:35,26-03-2021,14:35
b9a74d,4,6,1073,f,8e8149,26-03-2021 14:35,26-03-2021,14:35
72f5d4,3,12,18,t,bdd7d6,28-01-2021 23:05,28-01-2021,23:05
9ec847,1,12,528,t,bdd7d6,28-01-2021 23:05,28-01-2021,23:05
5d267b,4,12,1170,t,bdd7d6,28-01-2021 23:05,28-01-2021,23:05
c8d436,5,12,204,t,bdd7d6,28-01-2021 23:05,28-01-2021,23:05
2a2353,3,12,639,t,bdd7d6,28-01-2021 23:05,28-01-2021,23:05
b9a74d,5,12,1150,t,bdd7d6,28-01-2021 23:05,28-01-2021,23:05
c4a632,2,15,1313,f,3d6f5c,10-01-2021 02:49,10-01-2021,02:49
e83aa3,1,15,241,f,3d6f5c,10-01-2021 02:49,10-01-2021,02:49
e31d39,2,15,715,f,3d6f5c,10-01-2021 02:49,10-01-2021,02:49
d5e9a6,4,15,267,f,3d6f5c,10-01-2021 02:49,10-01-2021,02:49
72f5d4,1,15,1063,f,3d6f5c,10-01-2021 02:49,10-01-2021,02:49
5d267b,2,15,1776,f,3d6f5c,10-01-2021 02:49,10-01-2021,02:49
f084eb,1,15,41,f,3d6f5c,10-01-2021 02:49,10-01-2021,02:49
b9a74d,1,15,1349,f,3d6f5c,10-01-2021 02:49,10-01-2021,02:49
2feb6b,4,15,705,f,3d6f5c,10-01-2021 02:49,10-01-2021,02:49
c4a632,4,3,83,t,2f86ab,28-01-2021 01:15,28-01-2021,01:15
e83aa3,4,3,1434,t,2f86ab,28-01-2021 01:15,28-01-2021,01:15
e31d39,2,3,130,t,2f86ab,28-01-2021 01:15,28-01-2021,01:15
72f5d4,1,3,101,t,2f86ab,28-01-2021 01:15,28-01-2021,01:15
9ec847,4,3,566,t,2f86ab,28-01-2021 01:15,28-01-2021,01:15
2a2353,4,3,536,t,2f86ab,28-01-2021 01:15,28-01-2021,01:15
f084eb,2,3,1192,t,2f86ab,28-01-2021 01:15,28-01-2021,01:15
b9a74d,5,3,847,t,2f86ab,28-01-2021 01:15,28-01-2021,01:15
2feb6b,5,3,411,t,2f86ab,28-01-2021 01:15,28-01-2021,01:15
d5e9a6,2,16,1659,t,1b597e,05-02-2021 16:11,05-02-2021,16:11
5d267b,2,16,429,t,1b597e,05-02-2021 16:11,05-02-2021,16:11
c8d436,2,16,1079,t,1b597e,05-02-2021 16:11,05-02-2021,16:11
b9a74d,1,16,496,t,1b597e,05-02-2021 16:11,05-02-2021,16:11
2feb6b,4,16,86,t,1b597e,05-02-2021 16:11,05-02-2021,16:11
c4a632,3,3,441,t,38694f,02-01-2021 23:04,02-01-2021,23:04
e31d39,4,3,1525,t,38694f,02-01-2021 23:04,02-01-2021,23:04
d5e9a6,3,3,584,t,38694f,02-01-2021 23:04,02-01-2021,23:04
5d267b,2,3,307,t,38694f,02-01-2021 23:04,02-01-2021,23:04
2a2353,4,3,1527,t,38694f,02-01-2021 23:04,02-01-2021,23:04
e31d39,5,6,1640,f,332f0c,18-02-2021 00:53,18-02-2021,00:53
d5e9a6,4,6,1343,f,332f0c,18-02-2021 00:53,18-02-2021,00:53
72f5d4,3,6,719,f,332f0c,18-02-2021 00:53,18-02-2021,00:53
5d267b,4,6,578,f,332f0c,18-02-2021 00:53,18-02-2021,00:53
c8d436,1,6,1381,f,332f0c,18-02-2021 00:53,18-02-2021,00:53
2a2353,1,6,1045,f,332f0c,18-02-2021 00:53,18-02-2021,00:53
f084eb,3,6,60,f,332f0c,18-02-2021 00:53,18-02-2021,00:53
